data_extracao_utc,endpoint_origem,json_path_lista,src__id,src__name,src__state,src__population,src__currentyear,src__lastyear,src__odslist,src__signataria
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4123709,Santa Isabel do Ivaí (PR),Paraná,8912,2025,2015,"[{""goal"":1,""variationValue"":-24.3,""variationScale"":""DOWN"",""currentScore"":45.18,""lastScore"":56.16},{""goal"":2,""variationValue"":-32.3,""variationScale"":""DOWN"",""currentScore"":50.77,""lastScore"":67.17},{""goal"":3,""variationValue"":-23.35,""variationScale"":""DOWN"",""currentScore"":56.07,""lastScore"":69.16},{""goal"":4,""variationValue"":17.21,""variationScale"":""UP"",""currentScore"":68.73,""lastScore"":56.9},{""goal"":5,""variationValue"":66.54,""variationScale"":""UP"",""currentScore"":48.87,""lastScore"":16.35},{""goal"":6,""variationValue"":-7.06,""variationScale"":""DOWN"",""currentScore"":61.17,""lastScore"":65.49},{""goal"":7,""variationValue"":-19.75,""variationScale"":""DOWN"",""currentScore"":83.08,""lastScore"":99.49},{""goal"":8,""variationValue"":-19.67,""variationScale"":""DOWN"",""currentScore"":44.89,""lastScore"":53.72},{""goal"":9,""variationValue"":-281.06,""variationScale"":""DOWN"",""currentScore"":19.64,""lastScore"":74.84},{""goal"":10,""variationValue"":-37.51,""variationScale"":""DOWN"",""currentScore"":55.03,""lastScore"":75.67},{""goal"":11,""variationValue"":-40.91,""variationScale"":""DOWN"",""currentScore"":67.68,""lastScore"":95.37},{""goal"":12,""variationValue"":46.44,""variationScale"":""UP"",""currentScore"":62.23,""lastScore"":33.33},{""goal"":13,""variationValue"":5.94,""variationScale"":""UP"",""currentScore"":63.1,""lastScore"":59.35},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":71.56,""lastScore"":71.56},{""goal"":15,""variationValue"":87.1,""variationScale"":""UP"",""currentScore"":20.0,""lastScore"":2.58},{""goal"":16,""variationValue"":24.0,""variationScale"":""UP"",""currentScore"":36.59,""lastScore"":27.81},{""goal"":17,""variationValue"":63.68,""variationScale"":""UP"",""currentScore"":36.87,""lastScore"":13.39}]",True
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4104402,Cândido de Abreu (PR),Paraná,15244,2025,2015,"[{""goal"":1,""variationValue"":-4.08,""variationScale"":""EQUAL"",""currentScore"":48.97,""lastScore"":50.97},{""goal"":2,""variationValue"":-39.95,""variationScale"":""DOWN"",""currentScore"":41.83,""lastScore"":58.54},{""goal"":3,""variationValue"":-2.27,""variationScale"":""EQUAL"",""currentScore"":73.06,""lastScore"":74.72},{""goal"":4,""variationValue"":30.4,""variationScale"":""UP"",""currentScore"":62.23,""lastScore"":43.31},{""goal"":5,""variationValue"":62.45,""variationScale"":""UP"",""currentScore"":55.4,""lastScore"":20.8},{""goal"":6,""variationValue"":-3.02,""variationScale"":""EQUAL"",""currentScore"":54.67,""lastScore"":56.32},{""goal"":7,""variationValue"":-15.63,""variationScale"":""DOWN"",""currentScore"":72.43,""lastScore"":83.75},{""goal"":8,""variationValue"":-22.57,""variationScale"":""DOWN"",""currentScore"":45.54,""lastScore"":55.82},{""goal"":9,""variationValue"":-175.57,""variationScale"":""DOWN"",""currentScore"":9.66,""lastScore"":26.62},{""goal"":10,""variationValue"":0.37,""variationScale"":""EQUAL"",""currentScore"":65.64,""lastScore"":65.4},{""goal"":11,""variationValue"":14.37,""variationScale"":""UP"",""currentScore"":76.67,""lastScore"":65.65},{""goal"":12,""variationValue"":-52.43,""variationScale"":""DOWN"",""currentScore"":56.13,""lastScore"":85.56},{""goal"":13,""variationValue"":19.84,""variationScale"":""UP"",""currentScore"":64.31,""lastScore"":51.55},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":46.84,""lastScore"":46.84},{""goal"":15,""variationValue"":77.32,""variationScale"":""UP"",""currentScore"":27.38,""lastScore"":6.21},{""goal"":16,""variationValue"":93.46,""variationScale"":""UP"",""currentScore"":74.5,""lastScore"":4.87},{""goal"":17,""variationValue"":71.78,""variationScale"":""UP"",""currentScore"":16.05,""lastScore"":4.53}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4310702,Itatiba do Sul (RS),Rio Grande do Sul,3208,2025,2015,"[{""goal"":1,""variationValue"":-18.32,""variationScale"":""DOWN"",""currentScore"":38.05,""lastScore"":45.02},{""goal"":2,""variationValue"":-35.28,""variationScale"":""DOWN"",""currentScore"":40.19,""lastScore"":54.37},{""goal"":3,""variationValue"":-15.36,""variationScale"":""DOWN"",""currentScore"":69.02,""lastScore"":79.62},{""goal"":4,""variationValue"":9.72,""variationScale"":""UP"",""currentScore"":64.82,""lastScore"":58.52},{""goal"":5,""variationValue"":15.14,""variationScale"":""UP"",""currentScore"":63.72,""lastScore"":54.07},{""goal"":6,""variationValue"":24.51,""variationScale"":""UP"",""currentScore"":61.16,""lastScore"":46.17},{""goal"":7,""variationValue"":-32.49,""variationScale"":""DOWN"",""currentScore"":74.08,""lastScore"":98.15},{""goal"":8,""variationValue"":-27.32,""variationScale"":""DOWN"",""currentScore"":54.51,""lastScore"":69.4},{""goal"":9,""variationValue"":-56.26,""variationScale"":""DOWN"",""currentScore"":14.77,""lastScore"":23.08},{""goal"":10,""variationValue"":-16.12,""variationScale"":""DOWN"",""currentScore"":57.69,""lastScore"":66.99},{""goal"":11,""variationValue"":1.57,""variationScale"":""EQUAL"",""currentScore"":97.71,""lastScore"":96.18},{""goal"":12,""variationValue"":37.38,""variationScale"":""UP"",""currentScore"":53.23,""lastScore"":33.33},{""goal"":13,""variationValue"":22.93,""variationScale"":""UP"",""currentScore"":83.27,""lastScore"":64.18},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":82.8,""variationScale"":""UP"",""currentScore"":20.52,""lastScore"":3.53},{""goal"":16,""variationValue"":-29.23,""variationScale"":""DOWN"",""currentScore"":77.38,""lastScore"":100.0},{""goal"":17,""variationValue"":33.07,""variationScale"":""UP"",""currentScore"":21.14,""lastScore"":14.15}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2304285,Eusébio (CE),Ceará,74170,2025,2015,"[{""goal"":1,""variationValue"":-3.07,""variationScale"":""EQUAL"",""currentScore"":63.48,""lastScore"":65.43},{""goal"":2,""variationValue"":17.62,""variationScale"":""UP"",""currentScore"":41.66,""lastScore"":34.32},{""goal"":3,""variationValue"":-4.56,""variationScale"":""EQUAL"",""currentScore"":74.15,""lastScore"":77.53},{""goal"":4,""variationValue"":23.56,""variationScale"":""UP"",""currentScore"":65.46,""lastScore"":50.04},{""goal"":5,""variationValue"":81.32,""variationScale"":""UP"",""currentScore"":48.24,""lastScore"":9.01},{""goal"":6,""variationValue"":-3.91,""variationScale"":""EQUAL"",""currentScore"":62.19,""lastScore"":64.62},{""goal"":7,""variationValue"":-4.21,""variationScale"":""EQUAL"",""currentScore"":92.79,""lastScore"":96.7},{""goal"":8,""variationValue"":21.14,""variationScale"":""UP"",""currentScore"":64.23,""lastScore"":50.65},{""goal"":9,""variationValue"":-100.93,""variationScale"":""DOWN"",""currentScore"":17.14,""lastScore"":34.44},{""goal"":10,""variationValue"":16.73,""variationScale"":""UP"",""currentScore"":54.64,""lastScore"":45.5},{""goal"":11,""variationValue"":-42.31,""variationScale"":""DOWN"",""currentScore"":61.61,""lastScore"":87.68},{""goal"":12,""variationValue"":41.52,""variationScale"":""UP"",""currentScore"":42.65,""lastScore"":24.94},{""goal"":13,""variationValue"":-44.51,""variationScale"":""DOWN"",""currentScore"":64.82,""lastScore"":93.67},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":14.19,""lastScore"":14.19},{""goal"":15,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":37.24,""lastScore"":0.0},{""goal"":16,""variationValue"":34.5,""variationScale"":""UP"",""currentScore"":38.17,""lastScore"":25.0},{""goal"":17,""variationValue"":60.26,""variationScale"":""UP"",""currentScore"":48.39,""lastScore"":19.23}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3511409,Cerqueira César (SP),São Paulo,21469,2025,2015,"[{""goal"":1,""variationValue"":-8.0,""variationScale"":""DOWN"",""currentScore"":56.35,""lastScore"":60.86},{""goal"":2,""variationValue"":-46.34,""variationScale"":""DOWN"",""currentScore"":42.19,""lastScore"":61.74},{""goal"":3,""variationValue"":3.22,""variationScale"":""EQUAL"",""currentScore"":74.29,""lastScore"":71.9},{""goal"":4,""variationValue"":15.81,""variationScale"":""UP"",""currentScore"":64.12,""lastScore"":53.98},{""goal"":5,""variationValue"":43.72,""variationScale"":""UP"",""currentScore"":25.89,""lastScore"":14.57},{""goal"":6,""variationValue"":-38.88,""variationScale"":""DOWN"",""currentScore"":55.91,""lastScore"":77.65},{""goal"":7,""variationValue"":-11.87,""variationScale"":""DOWN"",""currentScore"":88.26,""lastScore"":98.74},{""goal"":8,""variationValue"":-5.21,""variationScale"":""DOWN"",""currentScore"":55.1,""lastScore"":57.97},{""goal"":9,""variationValue"":-422.09,""variationScale"":""DOWN"",""currentScore"":7.29,""lastScore"":38.06},{""goal"":10,""variationValue"":0.82,""variationScale"":""EQUAL"",""currentScore"":67.36,""lastScore"":66.81},{""goal"":11,""variationValue"":-21.88,""variationScale"":""DOWN"",""currentScore"":67.51,""lastScore"":82.28},{""goal"":12,""variationValue"":14.35,""variationScale"":""UP"",""currentScore"":57.09,""lastScore"":48.9},{""goal"":13,""variationValue"":-5.3,""variationScale"":""DOWN"",""currentScore"":71.36,""lastScore"":75.14},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":78.26,""lastScore"":78.26},{""goal"":15,""variationValue"":93.53,""variationScale"":""UP"",""currentScore"":26.73,""lastScore"":1.73},{""goal"":16,""variationValue"":-159.07,""variationScale"":""DOWN"",""currentScore"":38.6,""lastScore"":100.0},{""goal"":17,""variationValue"":17.54,""variationScale"":""UP"",""currentScore"":14.71,""lastScore"":12.13}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2403103,Currais Novos (RN),Rio Grande do Norte,41318,2025,2015,"[{""goal"":1,""variationValue"":-2.58,""variationScale"":""EQUAL"",""currentScore"":56.95,""lastScore"":58.42},{""goal"":2,""variationValue"":-4.15,""variationScale"":""EQUAL"",""currentScore"":54.99,""lastScore"":57.27},{""goal"":3,""variationValue"":-6.11,""variationScale"":""DOWN"",""currentScore"":69.86,""lastScore"":74.13},{""goal"":4,""variationValue"":34.7,""variationScale"":""UP"",""currentScore"":60.95,""lastScore"":39.8},{""goal"":5,""variationValue"":61.77,""variationScale"":""UP"",""currentScore"":58.22,""lastScore"":22.26},{""goal"":6,""variationValue"":-10.63,""variationScale"":""DOWN"",""currentScore"":73.92,""lastScore"":81.78},{""goal"":7,""variationValue"":-18.97,""variationScale"":""DOWN"",""currentScore"":82.27,""lastScore"":97.88},{""goal"":8,""variationValue"":-23.24,""variationScale"":""DOWN"",""currentScore"":38.98,""lastScore"":48.04},{""goal"":9,""variationValue"":-71.95,""variationScale"":""DOWN"",""currentScore"":6.88,""lastScore"":11.83},{""goal"":10,""variationValue"":-62.99,""variationScale"":""DOWN"",""currentScore"":43.99,""lastScore"":71.7},{""goal"":11,""variationValue"":-10.3,""variationScale"":""DOWN"",""currentScore"":83.88,""lastScore"":92.52},{""goal"":12,""variationValue"":7.16,""variationScale"":""UP"",""currentScore"":35.9,""lastScore"":33.33},{""goal"":13,""variationValue"":-27.53,""variationScale"":""DOWN"",""currentScore"":74.11,""lastScore"":94.51},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":87.91,""lastScore"":87.91},{""goal"":15,""variationValue"":91.08,""variationScale"":""UP"",""currentScore"":13.57,""lastScore"":1.21},{""goal"":16,""variationValue"":84.94,""variationScale"":""UP"",""currentScore"":39.51,""lastScore"":5.95},{""goal"":17,""variationValue"":25.36,""variationScale"":""UP"",""currentScore"":9.11,""lastScore"":6.8}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3551108,Sarapuí (SP),São Paulo,10369,2025,2015,"[{""goal"":1,""variationValue"":-22.63,""variationScale"":""DOWN"",""currentScore"":48.38,""lastScore"":59.33},{""goal"":2,""variationValue"":-46.74,""variationScale"":""DOWN"",""currentScore"":32.09,""lastScore"":47.09},{""goal"":3,""variationValue"":12.59,""variationScale"":""UP"",""currentScore"":79.45,""lastScore"":69.45},{""goal"":4,""variationValue"":17.61,""variationScale"":""UP"",""currentScore"":62.57,""lastScore"":51.55},{""goal"":5,""variationValue"":77.73,""variationScale"":""UP"",""currentScore"":50.25,""lastScore"":11.19},{""goal"":6,""variationValue"":23.59,""variationScale"":""UP"",""currentScore"":81.83,""lastScore"":62.53},{""goal"":7,""variationValue"":-22.36,""variationScale"":""DOWN"",""currentScore"":78.7,""lastScore"":96.3},{""goal"":8,""variationValue"":-25.76,""variationScale"":""DOWN"",""currentScore"":39.36,""lastScore"":49.5},{""goal"":9,""variationValue"":-890.11,""variationScale"":""DOWN"",""currentScore"":8.39,""lastScore"":83.07},{""goal"":10,""variationValue"":-27.26,""variationScale"":""DOWN"",""currentScore"":60.2,""lastScore"":76.61},{""goal"":11,""variationValue"":-7.68,""variationScale"":""DOWN"",""currentScore"":87.29,""lastScore"":93.99},{""goal"":12,""variationValue"":44.02,""variationScale"":""UP"",""currentScore"":59.54,""lastScore"":33.33},{""goal"":13,""variationValue"":-14.19,""variationScale"":""DOWN"",""currentScore"":74.15,""lastScore"":84.67},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":91.27,""variationScale"":""UP"",""currentScore"":26.79,""lastScore"":2.34},{""goal"":16,""variationValue"":25.35,""variationScale"":""UP"",""currentScore"":82.54,""lastScore"":61.62},{""goal"":17,""variationValue"":22.45,""variationScale"":""UP"",""currentScore"":19.42,""lastScore"":15.06}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3539509,Pitangueiras (SP),São Paulo,33674,2025,2015,"[{""goal"":1,""variationValue"":-10.43,""variationScale"":""DOWN"",""currentScore"":59.05,""lastScore"":65.21},{""goal"":2,""variationValue"":-11.66,""variationScale"":""DOWN"",""currentScore"":46.4,""lastScore"":51.81},{""goal"":3,""variationValue"":-14.13,""variationScale"":""DOWN"",""currentScore"":62.15,""lastScore"":70.93},{""goal"":4,""variationValue"":22.01,""variationScale"":""UP"",""currentScore"":60.39,""lastScore"":47.1},{""goal"":5,""variationValue"":78.35,""variationScale"":""UP"",""currentScore"":37.88,""lastScore"":8.2},{""goal"":6,""variationValue"":19.57,""variationScale"":""UP"",""currentScore"":87.8,""lastScore"":70.62},{""goal"":7,""variationValue"":-17.03,""variationScale"":""DOWN"",""currentScore"":84.81,""lastScore"":99.25},{""goal"":8,""variationValue"":-14.14,""variationScale"":""DOWN"",""currentScore"":43.65,""lastScore"":49.82},{""goal"":9,""variationValue"":-337.14,""variationScale"":""DOWN"",""currentScore"":8.4,""lastScore"":36.72},{""goal"":10,""variationValue"":-8.05,""variationScale"":""DOWN"",""currentScore"":62.1,""lastScore"":67.1},{""goal"":11,""variationValue"":-40.97,""variationScale"":""DOWN"",""currentScore"":63.09,""lastScore"":88.94},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-20.32,""variationScale"":""DOWN"",""currentScore"":71.64,""lastScore"":86.2},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":96.65,""variationScale"":""UP"",""currentScore"":20.0,""lastScore"":0.67},{""goal"":16,""variationValue"":47.64,""variationScale"":""UP"",""currentScore"":60.89,""lastScore"":31.88},{""goal"":17,""variationValue"":46.45,""variationScale"":""UP"",""currentScore"":22.69,""lastScore"":12.15}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4313441,Novo Tiradentes (RS),Rio Grande do Sul,2146,2025,2015,"[{""goal"":1,""variationValue"":-19.55,""variationScale"":""DOWN"",""currentScore"":38.73,""lastScore"":46.3},{""goal"":2,""variationValue"":-17.18,""variationScale"":""DOWN"",""currentScore"":31.79,""lastScore"":37.25},{""goal"":3,""variationValue"":-20.76,""variationScale"":""DOWN"",""currentScore"":64.49,""lastScore"":77.88},{""goal"":4,""variationValue"":18.84,""variationScale"":""UP"",""currentScore"":73.88,""lastScore"":59.96},{""goal"":5,""variationValue"":1.64,""variationScale"":""EQUAL"",""currentScore"":63.44,""lastScore"":62.4},{""goal"":6,""variationValue"":26.81,""variationScale"":""UP"",""currentScore"":64.19,""lastScore"":46.98},{""goal"":7,""variationValue"":-28.85,""variationScale"":""DOWN"",""currentScore"":75.46,""lastScore"":97.23},{""goal"":8,""variationValue"":-26.85,""variationScale"":""DOWN"",""currentScore"":56.12,""lastScore"":71.19},{""goal"":9,""variationValue"":-91.25,""variationScale"":""DOWN"",""currentScore"":16.46,""lastScore"":31.48},{""goal"":10,""variationValue"":7.71,""variationScale"":""UP"",""currentScore"":75.4,""lastScore"":69.59},{""goal"":11,""variationValue"":-5.74,""variationScale"":""DOWN"",""currentScore"":69.03,""lastScore"":72.99},{""goal"":12,""variationValue"":53.2,""variationScale"":""UP"",""currentScore"":71.22,""lastScore"":33.33},{""goal"":13,""variationValue"":12.9,""variationScale"":""UP"",""currentScore"":73.03,""lastScore"":63.61},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":89.46,""variationScale"":""UP"",""currentScore"":20.11,""lastScore"":2.12},{""goal"":16,""variationValue"":-115.38,""variationScale"":""DOWN"",""currentScore"":46.43,""lastScore"":100.0},{""goal"":17,""variationValue"":66.34,""variationScale"":""UP"",""currentScore"":51.1,""lastScore"":17.2}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2500403,Alagoa Nova (PB),Paraíba,21013,2025,2015,"[{""goal"":1,""variationValue"":6.02,""variationScale"":""UP"",""currentScore"":55.46,""lastScore"":52.12},{""goal"":2,""variationValue"":6.0,""variationScale"":""UP"",""currentScore"":56.97,""lastScore"":53.55},{""goal"":3,""variationValue"":5.54,""variationScale"":""UP"",""currentScore"":77.01,""lastScore"":72.74},{""goal"":4,""variationValue"":57.46,""variationScale"":""UP"",""currentScore"":48.19,""lastScore"":20.5},{""goal"":5,""variationValue"":47.79,""variationScale"":""UP"",""currentScore"":53.65,""lastScore"":28.01},{""goal"":6,""variationValue"":35.34,""variationScale"":""UP"",""currentScore"":58.35,""lastScore"":37.73},{""goal"":7,""variationValue"":-17.29,""variationScale"":""DOWN"",""currentScore"":82.83,""lastScore"":97.15},{""goal"":8,""variationValue"":-25.43,""variationScale"":""DOWN"",""currentScore"":36.65,""lastScore"":45.97},{""goal"":9,""variationValue"":-433.62,""variationScale"":""DOWN"",""currentScore"":3.45,""lastScore"":18.41},{""goal"":10,""variationValue"":-20.96,""variationScale"":""DOWN"",""currentScore"":63.31,""lastScore"":76.58},{""goal"":11,""variationValue"":-21.4,""variationScale"":""DOWN"",""currentScore"":69.76,""lastScore"":84.69},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-14.62,""variationScale"":""DOWN"",""currentScore"":83.73,""lastScore"":95.97},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":50.6,""lastScore"":50.6},{""goal"":15,""variationValue"":97.53,""variationScale"":""UP"",""currentScore"":13.37,""lastScore"":0.33},{""goal"":16,""variationValue"":5.91,""variationScale"":""UP"",""currentScore"":26.57,""lastScore"":25.0},{""goal"":17,""variationValue"":92.09,""variationScale"":""UP"",""currentScore"":10.87,""lastScore"":0.86}]",False
